Epoch: [1/100], Step: [101/313], Validation Acc: 61.82
Epoch: [1/100], Step: [101/313], Train Acc: 53.60
Epoch: [1/100], Step: [201/313], Validation Acc: 77.74
Epoch: [1/100], Step: [201/313], Train Acc: 68.59
Epoch: [1/100], Step: [301/313], Validation Acc: 80.46
Epoch: [1/100], Step: [301/313], Train Acc: 78.23
Epoch: [2/100], Step: [101/313], Validation Acc: 80.7
Epoch: [2/100], Step: [101/313], Train Acc: 89.25
Epoch: [2/100], Step: [201/313], Validation Acc: 81.84
Epoch: [2/100], Step: [201/313], Train Acc: 90.80
Epoch: [2/100], Step: [301/313], Validation Acc: 81.16
Epoch: [2/100], Step: [301/313], Train Acc: 90.27
Epoch: [3/100], Step: [101/313], Validation Acc: 82.04
Epoch: [3/100], Step: [101/313], Train Acc: 97.19
Epoch: [3/100], Step: [201/313], Validation Acc: 81.94
Epoch: [3/100], Step: [201/313], Train Acc: 97.80
Epoch: [3/100], Step: [301/313], Validation Acc: 81.86
Epoch: [3/100], Step: [301/313], Train Acc: 96.58
Epoch: [4/100], Step: [101/313], Validation Acc: 81.66
Epoch: [4/100], Step: [101/313], Train Acc: 99.46
Epoch: [4/100], Step: [201/313], Validation Acc: 81.32
Epoch: [4/100], Step: [201/313], Train Acc: 99.73
Epoch: [4/100], Step: [301/313], Validation Acc: 81.48
Epoch: [4/100], Step: [301/313], Train Acc: 99.66
Epoch: [5/100], Step: [101/313], Validation Acc: 81.14
Epoch: [5/100], Step: [101/313], Train Acc: 99.94
Epoch: [5/100], Step: [201/313], Validation Acc: 81.2
Epoch: [5/100], Step: [201/313], Train Acc: 99.97
Epoch: [5/100], Step: [301/313], Validation Acc: 81.06
Epoch: [5/100], Step: [301/313], Train Acc: 99.94
Epoch: [6/100], Step: [101/313], Validation Acc: 80.78
Epoch: [6/100], Step: [101/313], Train Acc: 99.99
Epoch: [6/100], Step: [201/313], Validation Acc: 81.3
Epoch: [6/100], Step: [201/313], Train Acc: 99.97
Epoch: [6/100], Step: [301/313], Validation Acc: 80.94
Epoch: [6/100], Step: [301/313], Train Acc: 100.00
Epoch: [7/100], Step: [101/313], Validation Acc: 80.96
Epoch: [7/100], Step: [101/313], Train Acc: 100.00
Epoch: [7/100], Step: [201/313], Validation Acc: 80.96
Epoch: [7/100], Step: [201/313], Train Acc: 100.00
Epoch: [7/100], Step: [301/313], Validation Acc: 80.92
Epoch: [7/100], Step: [301/313], Train Acc: 99.98
Epoch: [8/100], Step: [101/313], Validation Acc: 80.9
Epoch: [8/100], Step: [101/313], Train Acc: 100.00
Epoch: [8/100], Step: [201/313], Validation Acc: 80.88
Epoch: [8/100], Step: [201/313], Train Acc: 100.00
Epoch: [8/100], Step: [301/313], Validation Acc: 80.94
Epoch: [8/100], Step: [301/313], Train Acc: 100.00
Epoch: [9/100], Step: [101/313], Validation Acc: 80.9
Epoch: [9/100], Step: [101/313], Train Acc: 100.00
Epoch: [9/100], Step: [201/313], Validation Acc: 80.58
Epoch: [9/100], Step: [201/313], Train Acc: 100.00
Epoch: [9/100], Step: [301/313], Validation Acc: 80.86
Epoch: [9/100], Step: [301/313], Train Acc: 100.00
Epoch: [10/100], Step: [101/313], Validation Acc: 80.86
Epoch: [10/100], Step: [101/313], Train Acc: 100.00
Epoch: [10/100], Step: [201/313], Validation Acc: 80.58
Epoch: [10/100], Step: [201/313], Train Acc: 100.00
Epoch: [10/100], Step: [301/313], Validation Acc: 80.76
Epoch: [10/100], Step: [301/313], Train Acc: 100.00
Epoch: [11/100], Step: [101/313], Validation Acc: 80.66
Epoch: [11/100], Step: [101/313], Train Acc: 100.00
Epoch: [11/100], Step: [201/313], Validation Acc: 80.76
Epoch: [11/100], Step: [201/313], Train Acc: 100.00
Epoch: [11/100], Step: [301/313], Validation Acc: 80.74
